session	tigerid	occasion	trapid
1	TCNP6	5	CP27
1	TCNP6	6	CP2
1	TCNP6	6	CP13
1	TCNP6	10	CP8
1	TCNP6	13	CP22
1	TCNP6	18	CP120
1	TCNP6	19	CP115
1	TCNP6	21	CP9
1	TCNP6	25	CP115
1	TCNP6	27	CP9
1	TCNP6	32	CP6
1	TCNP6	32	CP10
1	TCNP6	33	CP23
1	TCNP6	33	CP120
1	TCNP6	34	CP111
1	TCNP6	34	CP112
1	TCNP6	35	CP114
1	TCNP6	37	CP10
1	TCNP6	39	CP12
1	TCNP6	39	CP8
1	TCNP6	40	CP11
1	TCNP6	40	CP12
1	TCNP6	42	CP120
1	TCNP6	44	CP27
1	TCNP6	50	CP115
1	TCNP6	51	CP10
1	TCNP6	55	CP120
1	TCNP71	14	CP218
1	TCNP71	19	CP219
1	TCNP71	21	CP234
1	TCNP71	25	CP234
1	TCNP71	26	CP219
1	TCNP71	27	CP232
1	TCNP71	31	CP232
1	TCNP71	32	CP219
1	TCNP71	37	CP219
1	TCNP71	38	CP232
1	TCNP71	39	CP218
1	TCNP71	40	CP219
1	TCNP71	43	CP232
1	TCNP71	43	CP234
1	TCNP71	45	CP219
1	TCNP71	47	CP219
1	TCNP71	47	CP232
1	TCNP71	47	CP218
1	TCNP71	50	CP219
1	TCNP71	52	CP232
1	TCNP71	53	CP218
1	TCNP71	54	CP232
1	TCNP71	56	CP218
1	TCNP72	3	CP138
1	TCNP72	4	CP171
1	TCNP72	11	CP139
1	TCNP72	14	CP139
1	TCNP72	19	CP139
1	TCNP72	44	CP172
1	TCNP72	46	CP154
1	TCNP72	51	CP81
1	TCNP72	52	CP77
1	TCNP73	6	CP99
1	TCNP73	6	CP100
1	TCNP73	14	CP100
1	TCNP73	14	CP99
1	TCNP73	21	CP100
1	TCNP73	22	CP100
1	TCNP73	24	CP100
1	TCNP73	38	CP100
1	TCNP73	39	CP99
1	TCNP73	42	CP100
1	TCNP73	43	CP100
1	TCNP73	50	CP100
1	TCNP73	55	CP100
1	TCNP74	14	CP128
1	TCNP74	16	CP107
1	TCNP74	26	CP129
1	TCNP74	26	CP108
1	TCNP74	26	CP109
1	TCNP74	27	CP129
1	TCNP74	27	CP128
1	TCNP74	29	CP129
1	TCNP74	29	CP108
1	TCNP74	30	CP107
1	TCNP74	31	CP128
1	TCNP74	33	CP109
1	TCNP74	34	CP129
1	TCNP74	34	CP107
1	TCNP74	37	CP129
1	TCNP74	38	CP108
1	TCNP74	39	CP107
1	TCNP74	43	CP107
1	TCNP74	43	CP109
1	TCNP74	49	CP109
1	TCNP74	53	CP109
1	TCNP74	54	CP128
1	TCNP75	4	CP23
1	TCNP75	9	CP7
1	TCNP75	14	CP2
1	TCNP75	17	CP15
1	TCNP75	26	CP7
1	TCNP75	29	CP6
1	TCNP75	35	CP6
1	TCNP75	36	CP6
1	TCNP75	38	CP6
1	TCNP75	39	CP23
1	TCNP75	40	CP6
1	TCNP75	40	CP15
1	TCNP75	40	CP7
1	TCNP75	41	CP6
1	TCNP75	43	CP6
1	TCNP75	47	CP6
1	TCNP75	49	CP6
1	TCNP75	51	CP6
1	TCNP75	52	CP6
1	TCNP75	56	CP6
1	TCNP76	9	CP7
1	TCNP76	14	CP120
1	TCNP76	22	CP120
1	TCNP76	48	CP120
1	TCNP77	9	CP48
1	TCNP77	9	CP19
1	TCNP77	9	CP43
1	TCNP77	10	CP26
1	TCNP77	11	CP41
1	TCNP77	11	CP43
1	TCNP77	12	CP4
1	TCNP77	12	CP25
1	TCNP77	13	CP21
1	TCNP77	13	CP48
1	TCNP77	13	CP49
1	TCNP77	16	CP48
1	TCNP77	17	CP19
1	TCNP77	17	CP43
1	TCNP77	18	CP21
1	TCNP77	18	CP48
1	TCNP77	20	CP20
1	TCNP77	20	CP43
1	TCNP77	21	CP48
1	TCNP77	21	CP5
1	TCNP77	22	CP41
1	TCNP77	22	CP17
1	TCNP77	22	CP49
1	TCNP77	22	CP48
1	TCNP77	22	CP20
1	TCNP77	23	CP26
1	TCNP77	25	CP19
1	TCNP77	25	CP17
1	TCNP77	27	CP43
1	TCNP77	28	CP5
1	TCNP77	28	CP29
1	TCNP77	28	CP34
1	TCNP77	29	CP26
1	TCNP77	30	CP17
1	TCNP77	31	CP5
1	TCNP77	31	CP49
1	TCNP77	34	CP26
1	TCNP77	34	CP48
1	TCNP77	35	CP43
1	TCNP77	36	CP50
1	TCNP77	38	CP4
1	TCNP77	41	CP34
1	TCNP77	41	CP21
1	TCNP77	41	CP43
1	TCNP77	42	CP3
1	TCNP77	42	CP5
1	TCNP77	46	CP19
1	TCNP77	46	CP50
1	TCNP77	49	CP43
1	TCNP77	50	CP21
1	TCNP77	50	CP26
1	TCNP77	52	CP29
1	TCNP77	53	CP26
1	TCNP77	54	CP65
1	TCNP77	55	CP41
1	TCNP77	55	CP43
1	TCNP79	15	CP70
1	TCNP79	29	CP78
1	TCNP79	29	CP79
1	TCNP79	37	CP79
1	TCNP79	48	CP80
1	TCNP7	3	CP87
1	TCNP7	3	CP86
1	TCNP7	4	CP101
1	TCNP7	4	CP87
1	TCNP7	5	CP89
1	TCNP7	6	CP94
1	TCNP7	6	CP91
1	TCNP7	7	CP87
1	TCNP7	7	CP86
1	TCNP7	9	CP86
1	TCNP7	11	CP97
1	TCNP7	11	CP89
1	TCNP7	11	CP88
1	TCNP7	12	CP100
1	TCNP7	13	CP98
1	TCNP7	13	CP93
1	TCNP7	13	CP102
1	TCNP7	14	CP99
1	TCNP7	18	CP103
1	TCNP7	18	CP89
1	TCNP7	19	CP97
1	TCNP7	20	CP91
1	TCNP7	20	CP90
1	TCNP7	20	CP87
1	TCNP7	21	CP101
1	TCNP7	22	CP102
1	TCNP7	22	CP99
1	TCNP7	23	CP104
1	TCNP7	23	CP87
1	TCNP7	23	CP86
1	TCNP7	23	CP101
1	TCNP7	24	CP101
1	TCNP7	24	CP103
1	TCNP7	24	CP95
1	TCNP7	27	CP102
1	TCNP7	27	CP87
1	TCNP7	27	CP93
1	TCNP7	28	CP92
1	TCNP7	28	CP91
1	TCNP7	29	CP86
1	TCNP7	29	CP87
1	TCNP7	30	CP92
1	TCNP7	33	CP88
1	TCNP7	34	CP91
1	TCNP7	34	CP95
1	TCNP7	34	CP97
1	TCNP7	34	CP100
1	TCNP7	34	CP101
1	TCNP7	35	CP88
1	TCNP7	35	CP89
1	TCNP7	35	CP102
1	TCNP7	37	CP93
1	TCNP7	37	CP102
1	TCNP7	38	CP101
1	TCNP7	39	CP86
1	TCNP7	42	CP100
1	TCNP7	42	CP97
1	TCNP7	43	CP92
1	TCNP7	43	CP98
1	TCNP7	43	CP102
1	TCNP7	44	CP87
1	TCNP7	46	CP102
1	TCNP7	47	CP95
1	TCNP7	47	CP97
1	TCNP7	47	CP99
1	TCNP7	48	CP102
1	TCNP7	49	CP102
1	TCNP7	49	CP97
1	TCNP7	50	CP87
1	TCNP7	50	CP89
1	TCNP7	51	CP87
1	TCNP7	51	CP90
1	TCNP7	52	CP100
1	TCNP7	53	CP88
1	TCNP7	54	CP95
1	TCNP7	54	CP94
1	TCNP7	54	CP104
1	TCNP7	55	CP88
1	TCNP80	15	CP55
1	TCNP80	24	CP54
1	TCNP80	26	CP54
1	TCNP80	44	CP73
1	TCNP80	48	CP80
1	TCNP82	13	CP116
1	TCNP82	15	CP226
1	TCNP82	15	CP227
1	TCNP82	16	CP80
1	TCNP82	16	CP20
1	TCNP82	17	CP22
1	TCNP82	17	CP114
1	TCNP82	17	CP112
1	TCNP82	17	CP109
1	TCNP82	18	CP116
1	TCNP82	19	CP165
1	TCNP83	10	CP120
1	TCNP83	10	CP113
1	TCNP83	10	CP114
1	TCNP83	15	CP22
1	TCNP83	17	CP22
1	TCNP83	18	CP120
1	TCNP83	23	CP120
1	TCNP83	26	CP120
1	TCNP83	27	CP120
1	TCNP83	28	CP120
1	TCNP83	29	CP114
1	TCNP83	29	CP22
1	TCNP83	30	CP120
1	TCNP83	31	CP120
1	TCNP83	41	CP120
1	TCNP83	43	CP120
1	TCNP83	47	CP113
1	TCNP83	53	CP22
1	TCNP83	55	CP120
1	TCNP83	56	CP22
1	TCNP85	7	CP21
1	TCNP85	7	CP48
1	TCNP85	7	CP50
1	TCNP85	8	CP50
1	TCNP85	13	CP21
1	TCNP85	14	CP50
1	TCNP85	15	CP56
1	TCNP85	16	CP65
1	TCNP85	20	CP21
1	TCNP85	20	CP48
1	TCNP85	23	CP21
1	TCNP85	26	CP64
1	TCNP85	27	CP33
1	TCNP85	32	CP66
1	TCNP85	36	CP50
1	TCNP85	38	CP50
1	TCNP85	42	CP50
1	TCNP86	16	CP193
1	TCNP86	16	CP195
1	TCNP86	20	CP149
1	TCNP86	23	CP158
1	TCNP86	34	CP157
1	TCNP86	51	CP159
1	TCNP86	53	CP157
1	TCNP86	55	CP193
1	TCNP86	55	CP242
1	TCNP87	5	CP245
1	TCNP87	10	CP25
1	TCNP87	12	CP245
1	TCNP87	15	CP25
1	TCNP87	15	CP5
1	TCNP87	16	CP25
1	TCNP87	19	CP25
1	TCNP87	21	CP245
1	TCNP87	21	CP26
1	TCNP87	22	CP25
1	TCNP87	24	CP5
1	TCNP87	26	CP245
1	TCNP87	28	CP26
1	TCNP87	29	CP25
1	TCNP87	33	CP245
1	TCNP87	33	CP5
1	TCNP87	36	CP245
1	TCNP87	42	CP245
1	TCNP87	55	CP26
1	TCNP88	1	CP129
1	TCNP88	6	CP129
1	TCNP88	7	CP107
1	TCNP88	9	CP128
1	TCNP88	15	CP129
1	TCNP88	17	CP118
1	TCNP88	18	CP109
1	TCNP88	22	CP129
1	TCNP88	27	CP107
1	TCNP88	29	CP108
1	TCNP88	31	CP128
1	TCNP88	31	CP129
1	TCNP88	34	CP107
1	TCNP88	40	CP128
1	TCNP88	44	CP109
1	TCNP88	45	CP109
1	TCNP88	45	CP107
1	TCNP88	52	CP129
1	TCNP8	4	CP124
1	TCNP8	11	CP123
1	TCNP8	11	CP130
1	TCNP8	16	CP130
1	TCNP8	19	CP87
1	TCNP8	21	CP125
1	TCNP8	21	CP130
1	TCNP8	21	CP123
1	TCNP8	24	CP130
1	TCNP8	24	CP125
1	TCNP8	28	CP124
1	TCNP8	31	CP130
1	TCNP8	31	CP123
1	TCNP8	32	CP130
1	TCNP8	35	CP130
1	TCNP8	35	CP126
1	TCNP8	35	CP125
1	TCNP8	37	CP130
1	TCNP8	42	CP125
1	TCNP8	44	CP130
1	TCNP8	47	CP130
1	TCNP8	49	CP130
1	TCNP8	50	CP124
1	TCNP8	50	CP130
1	TCNP8	51	CP130
1	TCNP8	53	CP130
1	TCNP8	56	CP130
1	TCNP91	17	CP58
1	TCNP91	18	CP72
1	TCNP91	18	CP52
1	TCNP91	22	CP233
1	TCNP91	23	CP53
1	TCNP91	24	CP73
1	TCNP91	24	CP74
1	TCNP91	28	CP53
1	TCNP91	28	CP59
1	TCNP91	30	CP234
1	TCNP91	30	CP231
1	TCNP91	32	CP235
1	TCNP91	37	CP53
1	TCNP91	37	CP73
1	TCNP91	38	CP233
1	TCNP91	39	CP229
1	TCNP91	42	CP218
1	TCNP91	45	CP219
1	TCNP91	46	CP51
1	TCNP91	47	CP51
1	TCNP91	48	CP228
1	TCNP91	49	CP227
1	TCNP91	52	CP51
1	TCNP91	52	CP219
1	TCNP91	52	CP218
1	TCNP91	54	CP73
1	TCNP91	54	CP58
1	TCNP91	55	CP218
1	TCNP91	55	CP234
1	TCNP91	55	CP231
1	TCNP91	56	CP72
1	TCNP93	18	CP224
1	TCNP93	52	CP212
1	TCNP93	53	CP212
1	TCNP94	5	CP100
1	TCNP94	6	CP99
1	TCNP94	9	CP131
1	TCNP94	12	CP100
1	TCNP94	13	CP101
1	TCNP94	13	CP86
1	TCNP94	18	CP104
1	TCNP94	20	CP86
1	TCNP94	21	CP100
1	TCNP94	24	CP101
1	TCNP94	25	CP88
1	TCNP94	39	CP100
1	TCNP94	48	CP95
1	TCNP94	53	CP98
1	TCNP95	8	CP230
1	TCNP95	19	CP221
1	TCNP95	22	CP219
1	TCNP95	24	CP218
1	TCNP95	33	CP219
1	TCNP95	35	CP234
1	TCNP95	37	CP218
1	TCNP95	41	CP219
1	TCNP95	44	CP218
1	TCNP95	46	CP232
1	TCNP96	19	CP233
1	TCNP96	24	CP233
1	TCNP96	38	CP233
1	TCNP98	13	CP236
1	TCNP98	20	CP220
1	TCNP98	23	CP222
1	TCNP98	23	CP221
1	TCNP99	5	CP161
1	TCNP99	30	CP187
1	TCNP99	34	CP161
1	TCNP99	42	CP187
1	TCNP99	48	CP162
1	TCNP99	55	CP187
1	TCNP354	31	CP111
1	TCNP354	44	CP246
1	TCNP354	45	CP145
